"fichier","variable","type","label","n_obs","n_manquants","n_modalites","modalites"
"s10_2_me_sen2018.dta","s10q61b_13","numeric","10.61b. Nbre mois 12 derniers mois où  [NOM] a travaillé dans l'entreprise?",7879,7876,2,NA
"s10_2_me_sen2018.dta","s10q61c_13","numeric","10.61c. Nombre de jours par mois que [NOM] a consacré à l'entreprise?",7879,7876,3,NA
"s10_2_me_sen2018.dta","s10q61d_13","numeric","10.61d. Nombre d'heures par jour que [NOM] a consacré à l'entreprise?",7879,7876,3,NA
"s10_2_me_sen2018.dta","s10q61a_14","numeric","10.61a. [NOM] a-t-il travaillé dans cette entreprise 12 derniers mois ?",7879,7877,2,NA
"s10_2_me_sen2018.dta","s10q61b_14","numeric","10.61b. Nbre mois 12 derniers mois où  [NOM] a travaillé dans l'entreprise?",7879,7877,2,NA
"s10_2_me_sen2018.dta","s10q61c_14","numeric","10.61c. Nombre de jours par mois que [NOM] a consacré à l'entreprise?",7879,7877,2,NA
"s10_2_me_sen2018.dta","s10q61d_14","numeric","10.61d. Nombre d'heures par jour que [NOM] a consacré à l'entreprise?",7879,7877,2,NA
"s10_2_me_sen2018.dta","s10q62a_1","numeric","10.62a.Nbre de [Hom] ayant travaillé dans l'entreprise cette période?",7879,67,20,NA
"s10_2_me_sen2018.dta","s10q62b_1","numeric","10.62b.Nbre de jrs où les [Hom] ont travaillé dans l'entreprise cette période?",7879,7144,25,NA
"s10_2_me_sen2018.dta","s10q62c_1","numeric","10.62c Nbre d'hres par jr où les [Hom] travaillé ds l'entrprse cette période?",7879,7144,16,NA
"s10_2_me_sen2018.dta","s10q62d_1","numeric","10.62d Salaire versé aux [Hom] au cours de cette période?",7879,7168,154,NA
"s10_2_me_sen2018.dta","s10q62a_2","numeric","10.62a.Nbre de [Fem] ayant travaillé dans l'entreprise cette période?",7879,65,9,NA
"s10_2_me_sen2018.dta","s10q62b_2","numeric","10.62b.Nbre de jrs où les [Fem] ont travaillé dans l'entreprise cette période?",7879,7323,22,NA
"s10_2_me_sen2018.dta","s10q62c_2","numeric","10.62c Nbre d'hres par jr où les [Fem] travaillé ds l'entrprse cette période?",7879,7323,17,NA
"s10_2_me_sen2018.dta","s10q62d_2","numeric","10.62d Salaire versé aux [Fem] au cours de cette période?",7879,7346,164,NA
"s10_2_me_sen2018.dta","s10q62a_3","numeric","10.62a.Nbre de [Garc] ayant travaillé dans l'entreprise cette période?",7879,66,10,NA
"s10_2_me_sen2018.dta","s10q62b_3","numeric","10.62b.Nbre de jrs où les [Garc] ont travaillé dans l'entreprise cette période?",7879,7769,21,NA
"s10_2_me_sen2018.dta","s10q62c_3","numeric","10.62c Nbre d'hres par jr où les [Garc] travaillé ds l'entrprse cette période?",7879,7769,12,NA
"s10_2_me_sen2018.dta","s10q62d_3","numeric","10.62d Salaire versé aux [Garc] au cours de cette période?",7879,7788,35,NA
"s10_2_me_sen2018.dta","s10q62a_4","numeric","10.62a.Nbre de [Fill] ayant travaillé dans l'entreprise cette période?",7879,65,5,NA
"s10_2_me_sen2018.dta","s10q62b_4","numeric","10.62b.Nbre de jrs où les [Fill] ont travaillé dans l'entreprise cette période?",7879,7832,13,NA
"s10_2_me_sen2018.dta","s10q62c_4","numeric","10.62c Nbre d'hres par jr où les [Fill] travaillé ds l'entrprse cette période?",7879,7832,11,NA
"s10_2_me_sen2018.dta","s10q62d_4","numeric","10.62d Salaire versé aux [Fill] au cours de cette période?",7879,7845,18,NA
"s11_me_sen2018.dta","vague","numeric","Vague",7156,0,2,NA
"s11_me_sen2018.dta","grappe","numeric","grappe",7156,0,598,NA
"s11_me_sen2018.dta","menage","numeric","Identifiant du ménage",7156,0,12,NA
"s11_me_sen2018.dta","s11q00","numeric","11.00. Sélectionnez le code ID du principal répondant à la section",7156,0,33,NA
"s11_me_sen2018.dta","s11q01","haven_labelled","11.01. Type de logement actuel ?",7156,0,6,"1=Appartement dans un immeuble; 2=Maisons à étage; 3=Maison basse; 4=Baraque; 5=Case; 8=Autre (à préciser)"
"s11_me_sen2018.dta","s11q02","numeric","11.02. Combien de pièces le ménage occupe-t-il ?",7156,0,28,NA
"s11_me_sen2018.dta","s11q03__1","haven_labelled","11.03. Logement dispose: A.Climatiseurs/Splits faisant partie du logement?",7156,0,2,"0=Non; 1=Oui"
"s11_me_sen2018.dta","s11q03__2","haven_labelled","11.03. Logement dispose: B.Chauffe-eau (pour eau chaude)?",7156,0,2,"0=Non; 1=Oui"
"s11_me_sen2018.dta","s11q03__3","haven_labelled","11.03. Logement dispose: C.Ventilateurs incrustés au plafond?",7156,0,2,"0=Non; 1=Oui"
"s11_me_sen2018.dta","s11q04","haven_labelled","11.04. Quel est actuellement votre statut d'occupation ?",7156,0,8,"1=Propriétaire avec titre ou acte de propriété; 2=Propriétaire sans titre ou acte de propriété; 3=Copropriétaire avec titre ou acte; 4=Copropriétaire sans titre ni acte; 5=Locataire; 6=Logé par l'employeur; 7=Logé gratuitement (parents, amis); 8=Autre"
"s11_me_sen2018.dta","s11q05","numeric","11.05. Quel est le montant mensuel du loyer? ()",7156,6110,103,NA
"s11_me_sen2018.dta","s11q06","haven_labelled","11.06. Loyer  payé partiellement ou totalement par  un tiers non membre du MEN?",7156,6092,2,"1=Oui; 2=Non"
"s11_me_sen2018.dta","s11q07","haven_labelled","11.07. PERS non membre du MEN qui paie partiellement ou totalement le loyer?",7156,7070,4,"1=Parent; 2=Ami ou autre personne; 3=Employeur privé; 4=Gouvernement; 5=Entreprise publique; 6=Autre (à préciser)"
"s11_me_sen2018.dta","s11q08","numeric","11.08. Montant mensuel loyer, y compris avantages payé par ce (s) tiers? ()",7156,7071,43,NA
"s11_me_sen2018.dta","s11q09a","haven_labelled","11.09a. Est-ce qu'un membre du ménage  figure sur le titre/acte de propriété?",7156,4314,2,"1=Oui; 2=Non"
"s11_me_sen2018.dta","s11q09b__0","numeric","11.09b. Membres du ménage qui figurent sur le titre/acte de propriété?",7156,5575,21,NA
"s11_me_sen2018.dta","s11q09b__1","numeric","11.09b_1 Membre 1 du ménage qui figurent sur le titre/acte de propriété?",7156,5575,12,NA
"s11_me_sen2018.dta","s11q09b__2","numeric","11.09b_2 Membre 2 du ménage qui figurent sur le titre/acte de propriété?",7156,5575,6,NA
"s11_me_sen2018.dta","s11q09b__3","numeric","11.09b_3 Membre 3 du ménage qui figurent sur le titre/acte de propriété?",7156,5575,3,NA
"s11_me_sen2018.dta","s11q09b__4","numeric","11.09b_4 Membre 4 du ménage qui figurent sur le titre/acte de propriété?",7156,5575,3,NA
"s11_me_sen2018.dta","s11q09b__5","numeric","11.09b_5 Membre 5 du ménage qui figurent sur le titre/acte de propriété?",7156,5575,1,NA
"s11_me_sen2018.dta","s11q09b__6","numeric","11.09b_6 Membre 6 du ménage qui figurent sur le titre/acte de propriété?",7156,5575,1,NA
"s11_me_sen2018.dta","s11q09b__7","numeric","11.09b_7 Membre 7 du ménage qui figurent sur le titre/acte de propriété?",7156,5575,1,NA
"s11_me_sen2018.dta","s11q09b__8","numeric","11.09b_8 Membre 8 du ménage qui figurent sur le titre/acte de propriété?",7156,5575,1,NA
"s11_me_sen2018.dta","s11q09b__9","numeric","11.09b_9 Membre 9 du ménage qui figurent sur le titre/acte de propriété?",7156,5575,1,NA
"s11_me_sen2018.dta","s11q09b__10","numeric","11.09b_10 Membre 10 du ménage qui figurent sur le titre/acte de propriété?",7156,5575,1,NA
"s11_me_sen2018.dta","s11q09b__11","numeric","11.09b_11 Membre 11 du ménage qui figurent sur le titre/acte de propriété?",7156,5575,1,NA
"s11_me_sen2018.dta","s11q09b__12","numeric","11.09b_12 Membre 12 du ménage qui figurent sur le titre/acte de propriété?",7156,5575,1,NA
"s11_me_sen2018.dta","s11q09b__13","numeric","11.09b_13 Membre 13 du ménage qui figurent sur le titre/acte de propriété?",7156,5575,1,NA
"s11_me_sen2018.dta","s11q09b__14","numeric","11.09b_14 Membre 14 du ménage qui figurent sur le titre/acte de propriété?",7156,5575,1,NA
"s11_me_sen2018.dta","s11q09b__15","numeric","11.09b_15 Membre 15 du ménage qui figurent sur le titre/acte de propriété?",7156,5575,1,NA
"s11_me_sen2018.dta","s11q10","haven_labelled","11.10. Personne non-membre du ménage  listée sur le titre/acte de propriété?",7156,4314,2,"1=Oui; 2=Non"
"s11_me_sen2018.dta","s11q11","haven_labelled","11.11. Qui personne non-membre du ménage qui figure sur le titre de propriété?",7156,6481,3,"1=Parent; 2=Ami ou autre personne; 3=Autre"
"s11_me_sen2018.dta","s11q12","haven_labelled","11.12. Raison principale MEN possède pas titre ou certificat de propriété?",7156,4609,5,"1=Pas exigé par la loi; 2=Les frais d'établissement sont trop chers; 3=Bureau d'enregistrement trop loin; 4=Processus en cours; 5=Autre"
"s11_me_sen2018.dta","s11q13","haven_labelled","11.13. Quel document atteste de vos droits de propriété?",7156,4609,5,"1=Facture de vente; 2=Facture des impôts; 3=Documents relatifs à l'héritage; 4=Autre a préciser; 5=Aucun document"
"s11_me_sen2018.dta","s11q14","haven_labelled","11.14. Est ce que les gens dans ce village/quartier vendent des logements?",7156,2442,2,"1=Oui; 2=Non"
"s11_me_sen2018.dta","s11q15","numeric","11.15. Montant () payé pour logement comme le votre dans ce villge/qurtier?",7156,6714,78,NA
"s11_me_sen2018.dta","s11q16","haven_labelled","11.16. 12 drnrs mois, MEN a payé remboursements du crédit sur ce logement ?",7156,1767,2,"1=Oui; 2=Non"
"s11_me_sen2018.dta","s11q17","numeric","11.17. Quel est le montant mensuel de ces traites ? ()",7156,7138,16,NA
"s11_me_sen2018.dta","s11q18","haven_labelled","11.18. MEN possède t-il entreprise dont le local se trouve dans le logement?",7156,0,2,"1=Oui; 2=Non"
"s11_me_sen2018.dta","s11q19","haven_labelled","11.19. Quel est le principal matériau de construction des murs extérieurs ?",7156,0,8,"1=Ciment/Béton/Pierres; 2=Briques cuites; 3=Bac alu, vitres, etc; 4=Banco amélioré/ semi-dur; 5=Matériaux de récupération (planches, toles,…); 6=Pierres simples (Traditionnelles); 7=Paille, Banco, motte de terre; 8=Autre (à préciser)"
"s11_me_sen2018.dta","s11q20","haven_labelled","11.20. Quel est le principal matériau du toit?",7156,0,8,"1=Dalle en ciment; 2=Tuile; 3=Tôles; 4=Paille; 5=Banco; 6=Chaume; 7=Nattes; 8=Autre (à préciser)"
"s11_me_sen2018.dta","s11q21","haven_labelled","11.21. Quel est le principal matériau de revêtement du sol du logement?",7156,0,5,"1=Carreaux/Marbre; 2=Ciment/Béton; 3=Terre battue/Sable; 4=Bouse d'animaux; 5=Autre"
"s11_me_sen2018.dta","s11q22","haven_labelled","11.22. Le ménage est-il connecté à un réseau d'eau courante?",7156,0,2,"1=Oui; 2=Non"
"s11_me_sen2018.dta","s11q23","haven_labelled","11.23.MEN logés employeur ou autre, srvice eau courante compris dans loyer ?",7156,4403,3,"1=Oui; 2=Non; 3=Ménage non logé"
"s11_me_sen2018.dta","s11q24a","numeric","11.24a. Quel est le montant de la dernière facture d'eau? (En )",7156,3138,507,NA
"s11_me_sen2018.dta","s11q24b","haven_labelled","11.24b. Périodicité de la dernière facture",7156,3214,3,"1=Hebdomadaire; 2=Mensuel; 3=Tous les 2 mois; 4=Trimestriel"
"s11_me_sen2018.dta","s11q25","haven_labelled","11.25. MEN achète de l'eau auprès des vendeurs ou auprès d'un autre ménage?",7156,0,2,"1=Oui; 2=Non"
"s11_me_sen2018.dta","s11q26","numeric","11.26. Montant de ces dépenses au cours des 30 derniers jours? (En )",7156,5736,151,NA
"s11_me_sen2018.dta","s11q27a","haven_labelled","11.27a. Prcipale source approvisionnement eau de boisson du MEN saison sèche?",7156,0,17,"1=Robinet dans le logement; 2=Robinet dans la cour/Concession; 3=Robinet du voisin; 4=Borne fontaine/Robinet public; 5=Puits ouvert dans la cour/Concession; 6=Puits ouvert ailleurs; 7=Puits couvert dans la cour/Concession; 8=Puits couvert ailleurs; 9=Forage dans la concession; 10=Forage ailleurs; 11=Source aménagé; 12=Source non aménagée; 13=Fleuve/Rivière/Lac/Barrage; 14=Eau en bouteille; 15=Eau de pluie; 16=Vendeur ambulant; 17=Autre (à préciser)"
"s11_me_sen2018.dta","s11q27b","haven_labelled","11.27b. Prcipale source approvisionnement eau de boisson du MEN saison pluies?",7156,2,17,"1=Robinet dans le logement; 2=Robinet dans la cour/Concession; 3=Robinet du voisin; 4=Borne fontaine/Robinet public; 5=Puits ouvert dans la cour/Concession; 6=Puits ouvert ailleurs; 7=Puits couvert dans la cour/Concession; 8=Puits couvert ailleurs; 9=Forage dans la concession; 10=Forage ailleurs; 11=Source aménagé; 12=Source non aménagée; 13=Fleuve/Rivière/Lac/Barrage; 14=Eau en bouteille; 15=Eau de pluie; 16=Vendeur ambulant; 17=Autre (à préciser)"
"s11_me_sen2018.dta","s11q28","numeric","11.28. Distance (en M) MEN/prcipale srce d'approv eau de boisson saison sèche?",7156,17,82,NA
"s11_me_sen2018.dta","s11q29a","numeric","11.29a.Tps (min) aller rendre prcipale srce d'approv eau de boiss saison sèche?",7156,4104,32,NA
"s11_me_sen2018.dta","s11q29b_heure","numeric","11.29b_h. Temps mis pour s'approvisionner une fois à la source Heure",7156,4107,6,NA
"s11_me_sen2018.dta","s11q29b_minute","numeric","11.29b_m. Temps mis pour s'approvisionner une fois à la source Minutes",7156,4090,31,NA
"s11_me_sen2018.dta","s11q30","numeric","11.30. Distance (en M) MEN/prcipale srce d'approv eau de boisson saison pluies?",7156,24,78,NA
"s11_me_sen2018.dta","s11q31a","numeric","11.31a.Tps (min) aller rendre prcipal srce d'approv eau de boiss saison pluies?",7156,4154,35,NA
"s11_me_sen2018.dta","s11q31b_heure","numeric","11.31b_h. Temps mis pour s'approvisionner une fois à la source Heure",7156,4153,6,NA
"s11_me_sen2018.dta","s11q31b_minutes","numeric","11.31b_m. Temps mis pour s'approvisionner une fois à la source Minutes",7156,4136,31,NA
"s11_me_sen2018.dta","s11q32","haven_labelled","11.32. Faites-vous quelque chose pour rendre plus saine l'eau de boisson?",7156,0,3,"1=Oui; 2=Non; 3=Ne sait pas"
"s11_me_sen2018.dta","s11q33__1","haven_labelled","11.33. Habitu,rendre plus saine eau boisson?:La faire bouillir",7156,5477,2,"0=Non; 1=Oui"
"s11_me_sen2018.dta","s11q33__2","haven_labelled","11.33. Habitu,rendre plus saine eau boisson?: ajouter eau Javel/chlore,comprimé",7156,5477,2,"0=Non; 1=Oui"
"s11_me_sen2018.dta","s11q33__3","haven_labelled","11.33. Habitu,rendre plus saine eau boisson?:La filtrer à travers un linge",7156,5477,2,"0=Non; 1=Oui"
"s11_me_sen2018.dta","s11q33__4","haven_labelled","11.33. Habitu,rendre plus saine eau boisson?:Utiliser filtre (céramique, etc)",7156,5477,2,"0=Non; 1=Oui"
"s11_me_sen2018.dta","s11q33__5","haven_labelled","11.33. Habitu,rendre plus saine eau boisson?:Désinfection solaire",7156,5477,2,"0=Non; 1=Oui"
"s11_me_sen2018.dta","s11q33__6","haven_labelled","11.33. Habitu,rendre plus saine eau boisson?:La laisser reposer",7156,5477,2,"0=Non; 1=Oui"
"s11_me_sen2018.dta","s11q33__7","haven_labelled","11.33. Habitu,rendre plus saine eau boisson?:Autre (à préciser)",7156,5477,2,"0=Non; 1=Oui"
"s11_me_sen2018.dta","s11q34","haven_labelled","11.34. Le ménage est-il connecté à un réseau électrique?",7156,0,4,"1=Oui, ménage connecté au réseau; 2=Oui, ménage connecté chez le voisin; 3=Connecté directement au poteau; 4=Non, ménage non connecté"
"s11_me_sen2018.dta","s11q35","haven_labelled","11.35.  Est-ce que le service d'électricité est compris dans le loyer?",7156,4393,3,"1=Oui; 2=Non; 3=Ménage non logé"
"s11_me_sen2018.dta","s11q36","haven_labelled","11.36. Quel type d'abonnement le ménage dispose-t-il?",7156,3016,5,"1=Compteur classique; 2=Compteur avec carte prépayée; 3=Les deux; 4=Additionneuse/Décompteur; 5=Sans Compteur"
"s11_me_sen2018.dta","s11q37a","numeric","11.37a. Quel est le montant de la dernière facture d'électricité ?",7156,2964,723,NA
"s11_me_sen2018.dta","s11q37b","haven_labelled","11.37b. Périodicité de la dernière facture",7156,3018,4,"1=Hebdomadaire; 2=Mensuel; 3=Tous les 2 mois; 4=Trimestriel"
"s11_me_sen2018.dta","s11q38","haven_labelled","11.38. Quelle est la principale source d'éclairage du logement?",7156,0,7,"1=Electricité réseau; 2=Electricité (générateur); 3=Lampe à pétrole; 4=Lampe à pile; 5=Paraffine/Bois/Planche; 6=Plaque solaire; 7=Autre"
"s11_me_sen2018.dta","s11q39","haven_labelled","11.39. 7 drnrs jrs au moins une coupure courant électri dans votre logement?",7156,3068,2,"1=Oui; 2=Non"
"s11_me_sen2018.dta","s11q40","numeric","11.40. Nbr de jours MEN  subi au moins une interruption courant 7 drnrs jrs?",7156,4783,7,NA
"s11_me_sen2018.dta","s11q41","numeric","11.41. Quel est le nombre moyen de coupures enregistrées par jour?",7156,4783,8,NA
"s11_me_sen2018.dta","s11q42","haven_labelled","11.42. Quelle est la durée moyenne d'une coupure?",7156,4783,5,"1=Moins de 15 minutes; 2=De 15 minutes à moins de 30 minutes; 3=De 30 minutes à moins d'une heure; 4=D'une heure à moins de 3 heures; 5=Plus de 3 heures"
"s11_me_sen2018.dta","s11q43","haven_labelled","11.43. Le ménage est-il connecté à un réseau de téléphonie fixe?",7156,0,2,"1=Oui; 2=Non"
"s11_me_sen2018.dta","s11q44","haven_labelled","11.44. Est-ce que le service de téléphonie fixe est compris dans le loyer?",7156,7054,3,"1=Oui; 2=Non; 3=Ménage non logé"
"s11_me_sen2018.dta","s11q45a","numeric","11.45a.Montant  drnre facture téléphone fixe/ drnre carte prépayée? ()",7156,7019,64,NA
"s11_me_sen2018.dta","s11q45b","haven_labelled","11.45b. Périodicité de la dernière facture",7156,7016,2,"1=Hebdomadaire; 2=Mensuel; 3=Tous les 2 mois; 4=Trimestriel"
"s11_me_sen2018.dta","s11q46","haven_labelled","11.46. Le ménage est-il connecté à internet (y compris la clé et le téléphone)?",7156,0,2,"1=Oui; 2=Non"
"s11_me_sen2018.dta","s11q47","haven_labelled","11.47. Est-ce que le service d'internet  est compris dans le loyer?",7156,6972,3,"1=Oui; 2=Non; 3=Ménage non logé"
"s11_me_sen2018.dta","s11q48a","numeric","11.48a.Montant  drnire  facture/Depenses pour recharger clé Internet? (en )",7156,6907,73,NA
"s11_me_sen2018.dta","s11q48b","haven_labelled","11.48b. Périodicité de la dernière facture",7156,6902,3,"1=Hebdomadaire; 2=Mensuel; 3=Tous les 2 mois; 4=Trimestriel"
"s11_me_sen2018.dta","s11q49","haven_labelled","11.49. Quel est le type de connexion internet utilisé par le ménage?",7156,6894,4,"1=Réseau téléphonique commuté (modem); 2=adsl; 3=Fibre optique (Haut débit); 4=Satellite; 5=Accès Mobile (clé internet, Wi-FI, etc.)"
"s11_me_sen2018.dta","s11q50","haven_labelled","11.50.MEN abonné aux chaînes de télévision par câble, satellite ou ADSL?",7156,0,2,"1=Oui; 2=Non"
"s11_me_sen2018.dta","s11q51","haven_labelled","11.51. L'abonnement à la télé par câble/satellite est compris dans le loyer?",7156,5734,3,"1=Oui; 2=Non; 3=Ménage non logé"
"s11_me_sen2018.dta","s11q52a","numeric","11.52a Quel est le montant de la facture du dernier mois?",7156,5168,49,NA
"s11_me_sen2018.dta","s11q52b","haven_labelled","11.52b. Périodicité de la dernière facture",7156,5166,2,"1=Hebdomadaire; 2=Mensuel; 3=Tous les 2 mois; 4=Trimestriel"
"s11_me_sen2018.dta","s11q53__1","haven_labelled","11.53. 02 prcipaux cbustibles utilisés par le MEN pour cuisine :Bois ramassé",7156,0,3,"0=Non, pas choisi; 1=Oui, 1er choix; 2=Oui, 2em choix; 3=Oui, 3em choix"
"s11_me_sen2018.dta","s11q53__2","haven_labelled","11.53. 02 prcipaux cbustibles utilisés par le MEN pour cuisine :Bois acheté",7156,0,3,"0=Non, pas choisi; 1=Oui, 1er choix; 2=Oui, 2em choix; 3=Oui, 3em choix"
"s11_me_sen2018.dta","s11q53__3","haven_labelled","11.53. 02 prcipaux cbustibles utilisés par le MEN pour cuisine :Charbon de bois",7156,0,3,"0=Non, pas choisi; 1=Oui, 1er choix; 2=Oui, 2em choix; 3=Oui, 3em choix"
"s11_me_sen2018.dta","s11q53__4","haven_labelled","11.53. 02 prcipaux cbustibles utilisés par le MEN pour cuisine :Gaz",7156,0,3,"0=Non, pas choisi; 1=Oui, 1er choix; 2=Oui, 2em choix; 3=Oui, 3em choix"
"s11_me_sen2018.dta","s11q53__5","haven_labelled","11.53. 02 prcipaux cbustibles utilisés par le MEN pour cuisine :Electricité",7156,0,3,"0=Non, pas choisi; 1=Oui, 1er choix; 2=Oui, 2em choix; 3=Oui, 3em choix"
"s11_me_sen2018.dta","s11q53__6","haven_labelled","11.53. 02 prcipaux cbustibles utilisés par le MEN pour cuisine :Pétrole/Huile",7156,0,1,"0=Non, pas choisi; 1=Oui, 1er choix; 2=Oui, 2em choix; 3=Oui, 3em choix"
"s11_me_sen2018.dta","s11q53__7","haven_labelled","11.53. 02 prcipaux cbustibles utilisés par le MEN pour cuisine :Déchets animaux",7156,0,3,"0=Non, pas choisi; 1=Oui, 1er choix; 2=Oui, 2em choix; 3=Oui, 3em choix"
"s11_me_sen2018.dta","s11q53__8","haven_labelled","11.53. 02 prcipaux cbustibles utilisés par le MEN pour cuisine :Autre",7156,0,3,"0=Non, pas choisi; 1=Oui, 1er choix; 2=Oui, 2em choix; 3=Oui, 3em choix"
"s11_me_sen2018.dta","s11q54","haven_labelled","11.54. Comment votre ménage se débarrasse-t-il de ses ordures ménagères?",7156,0,6,"1=Dépotoir public; 2=Ramassage; 3=Brûlées par le ménage; 4=Enterrées par le ménage; 5=Dépotoir sauvage; 6=Autre (à préciser)"
"s11_me_sen2018.dta","s11q55","haven_labelled","11.55. Quel type de sanitaire votre ménage utilise-t-il?",7156,0,12,"1=W.C. int. avec chasse d'eau; 2=W.C. ext. avec chasse d'eau; 3=W.C. int. chasse d'eau manuelle; 4=W.C. ext. chasse d'eau manuelle; 5=Latrines VIP (dallées, ventillées); 6=Latrines ECOSAN (dallées, couvertes); 7=Latrines SANPLAT (dallées, non couvertes); 8=Latrines dallées simplement; 9=Fosse rudimentaire/trou ouvert; 10=Toilettes publiques; 11=Aucune toilette (dans la nature); 12=Autre (à préciser)"
"s11_me_sen2018.dta","s11q56","haven_labelled","11.56. Le ménage partage-t-il ces sanitaires avec d'autres ménages?",7156,679,2,"1=Oui; 2=Non"
"s11_me_sen2018.dta","s11q57","numeric","11.57. Combien d'autres ménages utilisent ces sanitaires?",7156,5585,14,NA
"s11_me_sen2018.dta","s11q58","haven_labelled","11.58. Comment les excréments sont-ils évacués principalement?",7156,679,7,"1=Egout; 2=Fosse septique; 3=Fosse étanche; 4=Fosse simple; 5=Compost; 6=Rue/Cour/Caniveau/Nature; 7=Autre"
"s11_me_sen2018.dta","s11q59","haven_labelled","11.59. Comment le ménage se débarrasse-t-il  des excréments?",7156,679,5,"1=Camion vidangeur; 2=Transfert dans un trou; 3=Eau de pluie, cours d'eau; 4=Vidange manuelle; 5=Autre à préciser"
"s11_me_sen2018.dta","s11q60","haven_labelled","11.60. Quel est le principal mode d'évacuation des eaux usées du ménage?",7156,0,5,"1=Puisard (fosse moderne); 2=Egout; 3=Trou dans la parcelle; 4=Dans la rue/nature; 5=Autre"
"s11_me_sen2018.dta","s11q61","haven_labelled","11.61.Drnire fois enfant de - 5 ans a passé selles, fait pour éliminer selles?",7156,2393,7,"1=Il a utilisé les toilettes/ latrines; 2=Les selles ont été mises ou jetées dans les toilettes/latrines; 3=Les selles ont été mises/ jetées dans les égouts ou la fosse septique; 4=Les selles ont été jetées dans les ordures; 5=Les selles ont été enterrées; 6=Les selles ont été mises/ jetées à l'air libre; 7=Autre à préciser; 8=Pas d'enfants de mois de 5 ans"
"s12_me_sen2018.dta","vague","numeric","Vague",322020,0,2,NA
"s12_me_sen2018.dta","grappe","numeric","grappe",322020,0,598,NA
"s12_me_sen2018.dta","menage","numeric","Identifiant du ménage",322020,0,12,NA
"s12_me_sen2018.dta","s12q01","haven_labelled","12.01.CODE D'ARTICLE",322020,0,45,"[45 modalites]"
"s12_me_sen2018.dta","s12q02","haven_labelled","12.02. Un mbre du MEN possède [EQUIPEMENT] svant en bon état de fctionement?",322020,0,2,"1=Oui; 2=Non"
"s12_me_sen2018.dta","s12q03","numeric","12.03. Quel est le nombre de [ARTICLE]?",322020,267446,29,NA
"s12_me_sen2018.dta","s12q04","haven_labelled","12.04. Est ce que le bien appartient à un membre du ménage en particulier?",322020,310606,2,"1=Oui; 2=Non"
"s12_me_sen2018.dta","s12q06","haven_labelled","12.06. Quel était l'état à l'acquisition du dernier bien?",322020,268105,3,"1=Neuf; 2=Occasion; 3=Non applicable"
"s12_me_sen2018.dta","s12q07","numeric","12.07. Depuis combien d'années êtes-vous en possession de [ARTICLE]?",322020,267471,64,NA
"s12_me_sen2018.dta","s12q08","numeric","12.08. Quelle est la valeur d'acquisition de [ARTICLE]?",322020,270107,503,NA
"s12_me_sen2018.dta","s12q09","numeric","12.09. Quelle est la valeur (ou prix de revente) actuelle de [ARTICLE]?",322020,268567,357,NA
"s12_me_sen2018.dta","s12q05__0","numeric","12.05_0.Quel est le CODE ID de la personne 1 qui possède ces articles",322020,311277,31,NA
"s12_me_sen2018.dta","s12q05__1","numeric","12.05_1.Quel est le CODE ID de la personne 2 qui possède ces articles",322020,311277,36,NA
"s12_me_sen2018.dta","s12q05__2","numeric","12.05_2.Quel est le CODE ID de la personne 3 qui possède ces articles",322020,311277,38,NA
"s12_me_sen2018.dta","s12q00","numeric","12.00.Code ID du principal répondant de la section",322020,267364,33,NA
"s13a_1_me_sen2018.dta","vague","numeric","Vague",7156,0,2,NA
"s13a_1_me_sen2018.dta","grappe","numeric","grappe",7156,0,598,NA
"s13a_1_me_sen2018.dta","menage","numeric","Identifiant du ménage",7156,0,12,NA
"s13a_1_me_sen2018.dta","s13aq01","haven_labelled","13A.01.12 drniers mois, MEN/mbres recu argent PERS FAMILL…habitant pas MEN",7156,2,2,"1=Oui; 2=Non"
"s13a_1_me_sen2018.dta","s13aq02","haven_labelled","13A.02.12 drnrs mois, MEN/Mbre reçu argent autre pers non-mbre du MEN?",7156,2,2,"1=Oui; 2=Non"
"s13a_1_me_sen2018.dta","s13aq03","haven_labelled","13A.03.12 drnrs mois, MEN/Mbre néamoins recu argent cash voyage mobil money etc",7156,2,2,"1=Oui; 2=Non"
"s13a_1_me_sen2018.dta","s13aq04","haven_labelled","13A.04. Réponse à une des questions (13.01), (13.02), (13.03) est positive ?",7156,2,2,"0=Non; 1=Oui"
"s13a_2_me_sen2018.dta","vague","numeric","Vague",8403,0,2,NA
"s13a_2_me_sen2018.dta","grappe","numeric","grappe",8403,0,586,NA
"s13a_2_me_sen2018.dta","menage","numeric","Identifiant du ménage",8403,0,12,NA
"s13a_2_me_sen2018.dta","s13aq04a","numeric","13A.04a. NUMERO DU TRANSFERT",8403,0,19,NA
"s13a_2_me_sen2018.dta","s13aq05","numeric","13A.05. Code ID du répondant",8403,0,39,NA
"s13a_2_me_sen2018.dta","s13aq06","numeric","13A.06.Sélectionner le bénéficiaire",8403,0,41,NA
"s13a_2_me_sen2018.dta","s13aq07","haven_labelled","13A.07. Qui a envoyé/donné l'argent à [NOM] ?",8403,0,6,"1=Conjoint; 2=Enfant; 3=Père, Mère; 4=Frère, soeur; 5=Autre parent à préciser; 6=Aucun lien"
"s13a_2_me_sen2018.dta","s13aq08","haven_labelled","13A.08. Quel est le sexe de l'expéditeur ?",8403,0,2,"1=Masculin; 2=Féminin"
