"fichier","variable","type","label","n_obs","n_manquants","n_modalites","modalites"
"s04_co_sen2021.dta","s04q05_7","haven_labelled","5.05. Qui a (ont)  participé à ces discussions de construire ou de faire réparer",10224,9659,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q05_8","haven_labelled","5.05. Qui a (ont)  participé à ces discussions de construire ou de faire réparer",10224,9659,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q05_9","haven_labelled","5.05. Qui a (ont)  participé à ces discussions de construire ou de faire réparer",10224,9659,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q05_10","haven_labelled","5.05. Qui a (ont)  participé à ces discussions de construire ou de faire réparer",10224,9659,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q05_11","haven_labelled","5.05. Qui a (ont)  participé à ces discussions de construire ou de faire réparer",10224,9659,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q05_12","haven_labelled","5.05. Qui a (ont)  participé à ces discussions de construire ou de faire réparer",10224,9659,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q05_autre","character","4.05.autre. Précisez",10224,0,75,NA
"s04_co_sen2021.dta","s04q06","haven_labelled","4.06. Suite discusion, com a-t-el dcidé de mt en œvr un projet sur [INFRA]?",10224,9659,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q07_1","haven_labelled","5.07. Saviez-vous si la communauté a recherché des ressources financières, des c",10224,9707,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q07_2","haven_labelled","5.07. Saviez-vous si la communauté a recherché des ressources financières, des c",10224,9703,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q07_3","haven_labelled","5.07. Saviez-vous si la communauté a recherché des ressources financières, des c",10224,9712,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q07_4","haven_labelled","5.07. Saviez-vous si la communauté a recherché des ressources financières, des c",10224,9709,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q07_5","haven_labelled","5.07. Saviez-vous si la communauté a recherché des ressources financières, des c",10224,9709,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q07_6","haven_labelled","5.07. Saviez-vous si la communauté a recherché des ressources financières, des c",10224,9709,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q07_7","haven_labelled","5.07. Saviez-vous si la communauté a recherché des ressources financières, des c",10224,9707,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q07_8","haven_labelled","5.07. Saviez-vous si la communauté a recherché des ressources financières, des c",10224,9708,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q07_autre","character","4.07.autre. Précisez",10224,0,47,NA
"s04_co_sen2021.dta","s04q08","haven_labelled","4.08. La communauté a-t-elle reçu ce qu'elle a demandé?",10224,9831,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q09_1","haven_labelled","5.09. Est-ce que les membres de cette communauté ont contribué à la réalisation",10224,9172,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q09_2","haven_labelled","5.09. Est-ce que les membres de cette communauté ont contribué à la réalisation",10224,9177,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q09_3","haven_labelled","5.09. Est-ce que les membres de cette communauté ont contribué à la réalisation",10224,9172,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q09_4","haven_labelled","5.09. Est-ce que les membres de cette communauté ont contribué à la réalisation",10224,9173,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q09_5","haven_labelled","5.09. Est-ce que les membres de cette communauté ont contribué à la réalisation",10224,9177,2,"1=Oui; 2=Non"
"s04_co_sen2021.dta","s04q09_6","haven_labelled","5.09. Est-ce que les membres de cette communauté ont contribué à la réalisation",10224,9172,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","grappe","numeric","grappe",54526,0,596,NA
"s04a_me_sen2021.dta","menage","numeric","Identifiant du ménage",54526,0,19,NA
"s04a_me_sen2021.dta","vague","numeric","Vague",54526,0,2,NA
"s04a_me_sen2021.dta","membres__id","numeric","1.00. Qui est le répondant de cette section?",54526,0,65,NA
"s04a_me_sen2021.dta","s04q00_0","haven_labelled","4.00. Qui est le répondant ?",54526,6,2,"1=Personne elle-même; 2=Autre"
"s04a_me_sen2021.dta","s04q00","numeric","4.00. Qui est le répondant ?",54526,33010,47,NA
"s04a_me_sen2021.dta","s04q01","numeric","4.01. Nbre heures  pour courses au marché sans rémunération 7 derniers jrs?",54526,9,15,NA
"s04a_me_sen2021.dta","s04q02a","numeric","4.02a. Nbre heur  pour cuisine et vaisselle  sans rémunération 7 derniers jrs?",54526,9,43,NA
"s04a_me_sen2021.dta","s04q02b","numeric","4.02b.  Nbre heures  pour lessive  sans rémunération 7 derniers jrs?",54526,9,31,NA
"s04a_me_sen2021.dta","s04q02c","numeric","4.02c.Nbre heur consacrées aux travaux ménagers de la maison 7 derniers jours?",54526,9,42,NA
"s04a_me_sen2021.dta","s04q03","numeric","4.03. Nb heur.  pr garde enfants/person âgées/malades  sans rému. 7 dernier jrs?",54526,9,30,NA
"s04a_me_sen2021.dta","s04q04","numeric","4.04. Nbre heures  pour chercher de l'eau  sans rémunération 7 derniers jrs?",54526,9,15,NA
"s04a_me_sen2021.dta","s04q05","numeric","4.05.Nbre heures  pour aller chercher du bois  sans rémunération 7 derniers jrs?",54526,9,14,NA
"s04a_me_sen2021.dta","s04q05a","numeric","4.05a. Nbre heur.  pr  aider les enfants à réviser leurs leçons  7 derniers jrs?",54526,9,28,NA
"s04a_me_sen2021.dta","s04q06","haven_labelled","4.06. 7 dern. jrs trvail min. 1h champ jard élevage anim. ou pratiq. pêch/chass?",54526,9,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q07","haven_labelled","4.07.7 dern. jrs trvail min. 1h dans commerc./activi.transfor./service march.?",54526,9,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q08","haven_labelled","4.08. Durant 7 dern. jrs trvail min. 1h pr entreprise/Etat/patron/autr personn?",54526,9,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q09","haven_labelled","4.09. Durant 7 dern. jrs trvail min. 1h com apprenti /stagiaire avec rémunéra.?",54526,9,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q10","numeric","4.10. Parmi les réponses aux quest. 4.06/4.07/4.08/4.09 y en a-t-il une affirm.?",54526,1,2,NA
"s04a_me_sen2021.dta","s04q11","haven_labelled","4.11. Mêm si pas trav. 7 dern. jrs, possède un emploi qu'il aurait dû exercer?",54526,15252,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q12","haven_labelled","4.12. Pourquoi [NOM]  n'a-t-il pas travaillé au cours des 7 ders jrs ?",54526,54098,8,"1=Congé, Vacances; 2=Congé de Maternité/Paternité; 3=Arrêt provisoire pour son propre compte; 4=Congé maladie; 5=En grève; 6=Fermeture ou suspension du fait de la COVID-19; 7=Autre suspension temporaire; 8=En formation ou en stage; 9=Autre (à préciser)"
"s04a_me_sen2021.dta","s04q12_autre","character","4.12.autre. Précisez",54526,0,117,NA
"s04a_me_sen2021.dta","s04q13","haven_labelled","4.13. [NOM] a néanmoins trav. champ/jardin pr qqn d'autre sans rém. 7 dern jrs?",54526,15680,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q14","haven_labelled","4.14 [NOM] a néanmoins trav. dans com/transf./service sans rém. 7 dern jrs?",54526,19349,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q15","haven_labelled","4.15.[NOM]  a-t-il cherché un emploi rémunéré au cours des 30 derniers jrs?",54526,50214,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q16","haven_labelled","4.16. Comment fait [NOM]  pour subvenir principalement à ses besoins?",54526,19992,9,"1=Perçoit une pension; 2=Perçoit des loyers/Rentes; 3=Perçoit une bourse/Transfert; 4=Vit de son épargne; 5=Vit du produit de ses récoltes; 6=Vit de transferts de vivres gratuits; 7=Est à la charge du ménage; 8=Mendie; 9=Autre (à préciser)"
"s04a_me_sen2021.dta","s04q16_autre","character","4.16 Autre. Préciser",54526,0,244,NA
"s04a_me_sen2021.dta","s04q17","haven_labelled","4.17. [NOM]  a cherché un emploi rémunéré au cours des 30 derniers jrs?",54526,19992,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q18","haven_labelled","4.18. Pr quel raison principale [NOM]  n'a pas cherché du travail 30 dern. Jrs?",54526,20578,17,"1=Trop âgé; 2=Retraité; 3=Ne veut pas travailler; 4=Trop Jeune; 5=Etudiant/Elève; 6=Ménagère; 7=Maladie (Contaminé par la COVID-19); 8=Autre maladie; 9=Handicap; 10=Attend le démarrage de sa propre entreprise; 11=Attend la réponse à une demande d'emploi; 12=Manque d'emploi; 13=Ne sait pas comment chercher; 14=Chômage saisonnier; 15=Impossible de chercher à cause de la COVID-19; 16=Autre (à préciser); 17=Coran"
"s04a_me_sen2021.dta","s04q18_autre","character","4.18.autre. Précisez",54526,0,742,NA
"s04a_me_sen2021.dta","s04q18a","haven_labelled","4.18a. Dans quelle branch d'activ. [NOM]  a-t-il travaillé principalem?",54526,50675,11,"0=Sans emploi; 1=Agriculture, Elevage, Pêche; 2=Mines, carrières; 3=Industries, électricité, eau; 4=Construction; 5=Commerce; 6=Transport; 7=Restauration, hôtel; 8=Arts et spectacles; 9=Services; 10=Ne sait pas"
"s04a_me_sen2021.dta","s04q18b","haven_labelled","4.18b. Quelle était la catégorie socioprofessionnelle de [NOM]  ?",54526,52831,11,"1=Cadre supérieur; 2=Cadre moyen; 3=Ouvrier ou employé qualifié; 4=Ouvrier ou employé simple; 5=Manœuvre; 6=Stagière ou Apprenti rénuméré; 7=Stagiaire ou  Apprenti non rénuméré; 8=Travailleur familial contribuant à une entreprise familiale; 9=Travailleur pour compte propre; 10= Patron/Employeur; 11=Ne sait pas"
"s04a_me_sen2021.dta","s04q18c","haven_labelled","4.18c. Quel était le secteur institutionnel de [NOM]  ?",54526,52831,8,"1=Administration publique; 2=Entreprise publique; 3=Grande entreprise privée; 4=Entreprise individuelle; 5=Entreprise associative; 6=Organisme International/ ONG; 7=Ménage; 8=Ne sait pas"
"s04a_me_sen2021.dta","s04q19","haven_labelled","4.19. [NOM]  est néanmoins disponible pour prendre un emploi tout de suite?",54526,23386,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q20","haven_labelled","4.20. Quand [NOM]  sera-t-il/elle disponible pour prendre un emploi?",54526,52830,4,"1=Immédiatement; 2=Dans 15 jours; 3=Entre 15 jours et un mois; 4=Plus d' un mois"
"s04a_me_sen2021.dta","s04q21","numeric","4.21. Depuis combien de mois [NOM]  est-il sans emploi?",54526,52920,73,NA
"s04a_me_sen2021.dta","s04q22","numeric","4.22. Depuis combien de mois [NOM]  est-il à la recherche d'un emploi ?",54526,52830,54,NA
"s04a_me_sen2021.dta","s04q23","haven_labelled","4.23. Pourquoi [NOM]  cherche-t-il un emploi?",54526,52830,2,"1=Perte de l'emploi précédent; 2=En quête d'un premier emploi"
"s04a_me_sen2021.dta","s04q23a","haven_labelled","4.23a. [NOM]  a t-il perdu son emploi à cause de la COVID-19?",54526,54104,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q24__1","haven_labelled","4.24_1. [NOM] cherche travail par les Relations personnelles, Parents?",54526,52830,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q24__2","haven_labelled","4.24_2. [NOM] cherche travail par les Concours, Auprès des employeurs?",54526,52830,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q24__3","haven_labelled","4.24_3. [NOM] cherch travail par lé pti annonces par Radio/TV/Jour/Int",54526,52830,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q24__4","haven_labelled","4.24_4. [NOM] cherche-t-il du travail par les ANPE ?",54526,52830,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q24__5","haven_labelled","4.24_5. [NOM] cherche-t-il du travail par les Cabinets de placement ?",54526,52830,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q24__6","haven_labelled","4.24_6. [NOM] cherche-t-il du travail par les Démarches personnelles ?",54526,52830,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q24__7","haven_labelled","4.24_7. [NOM] cherche-t-il du travail par d'autres canaux ?",54526,52830,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q25","haven_labelled","4.25. Quel genre d'emploi [NOM]  cherche-t-il?",54526,52830,5,"1=Salarié public; 2=Salarié privé; 3=Exploitant agricole; 4=Propre compte non agricole; 5=Indifférent"
"s04a_me_sen2021.dta","s04q26","numeric","4.26. Pour quel montant mensuel minim [NOM]  est-il prêt à occuper un emploi",54526,53219,38,NA
"s04a_me_sen2021.dta","s04q27","haven_labelled","4.27. Même si [NOM]  n'a pas occupé un emploi au cours des 7 derniers jou",54526,19992,2,"1=Oui; 2=Non"
"s04a_me_sen2021.dta","s04q28a","haven_labelled","4.28a.Emploi que [NOM]  a exercé à titre princip/secondaire 12 dern. mois?",54526,52454,5,"1=Champ, élevage, chasse, pêche pour son propre compte ou le ménage; 2=Entreprise individuelle non agricole pour son propre compte; 3=Salarié du public ou du privé; 4=Travail occasionnel ou à temps partiel; 5=Apprenti"
"s04a_me_sen2021.dta","s04q28b","haven_labelled","4.28b. Emploi que [NOM]  a exercé à titre second. au cours 12 dern. mois?",54526,53928,6,"1=Champ, élevage, chasse, pêche pour son propre compte ou le ménage; 2=Entreprise individuelle non agricole pour son propre compte; 3=Salarié du public ou du privé; 4=Travail occasionnel ou à temps partiel; 5=Apprenti; 9=Aucun emploi secondaire"
"s04b_me_sen2021.dta","grappe","numeric","grappe",22159,0,596,NA
"s04b_me_sen2021.dta","menage","numeric","Identifiant du ménage",22159,0,19,NA
"s04b_me_sen2021.dta","vague","numeric","Vague",22159,0,2,NA
"s04b_me_sen2021.dta","membres__id","numeric","1.00. Qui est le répondant de cette section?",22159,0,56,NA
"s04b_me_sen2021.dta","s04q29b","haven_labelled","4.29b. Code de l'emploi / profession",22159,75,10,"0=Professions militaires; 1=Directeurs, cadres de direction et gérants; 2=Professions intellectuelles et scientifiques; 3=Professions intermédiaires; 4=Employés de type administratif; 5=Personnel des services directs aux particuliers, commerçants et vendeurs; 6=Agriculteurs et ouvriers qualifiés de l'agriculture, de la sylviculture et de la pêche; 7=Métiers qualifiés de l'industrie et de l'artisanat; 8=Conducteurs d'installations et de machines, et ouvriers de l'assemblage; 9=Professions élémentaires"
"s04b_me_sen2021.dta","s04q29bbis","haven_labelled","4.29bbis.Groupe",22159,75,46,"[43 modalites]"
"s04b_me_sen2021.dta","s04q29c","haven_labelled","4.29c. SOUS-GROUPE 2",22159,75,126,"[130 modalites]"
"s04b_me_sen2021.dta","s04q29d","haven_labelled","4.29d. SOUS-GROUPE 3",22159,75,312,"[445 modalites]"
"s04b_me_sen2021.dta","s04q30b","haven_labelled","4.30b. CODE DE SECTION",22159,5,20,"[21 modalites]"
"s04b_me_sen2021.dta","s04q30c","haven_labelled","4.30c CODE DE BRANCHE D'ACTIVITÉ",22159,5,86,"[88 modalites]"
"s04b_me_sen2021.dta","s04q30d","haven_labelled"," 4.30d CODE D'ACTIVITÉ",22159,2040,276,"[297 modalites]"
"s04b_me_sen2021.dta","s04q31","haven_labelled","4.31. Quel est le principal employeur de [NOM]  dans cet emploi?",22159,108,6,"1=Etat/Collectivités locales; 2=Entreprise publique/ parapublique; 3=Entreprise Privée; 4=Entreprise associative; 5=Ménage comme employeur de personnel domestique; 6=Organisme international /Ambassade"
"s04b_me_sen2021.dta","s04q32","numeric","4.32. Combien de mois [NOM]  a-t-il exercé cet emploi au cours des 12 dern. mois",22159,1583,14,NA
"s04b_me_sen2021.dta","s04q33","haven_labelled","4.33.  [NOM]  bénéficie t-il de congés payés?",22159,1583,2,"1=Oui; 2=Non"
"s04b_me_sen2021.dta","s04q34","numeric","4.34. De combien de jrs de congé ann.l [NOM]  a joui au cours des 12 dern. mois?",22159,21153,39,NA
"s04b_me_sen2021.dta","s04q35","haven_labelled","4.35.  [NOM]  bénéficie t-il de congés maladie?",22159,1583,2,"1=Oui; 2=Non"
"s04b_me_sen2021.dta","s04q36","numeric","4.36. Combien de jrs par mois [NOM]  consacre habituellement à cet emploi?",22159,1761,30,NA
"s04b_me_sen2021.dta","s04q37","numeric","4.37. Combien d'heures par jour [NOM]  consacre habituellement à et emploi?",22159,1635,18,NA
"s04b_me_sen2021.dta","s04q38","haven_labelled","4.38.  [NOM]  cotise-t-il au FNRB/CNSS dans le cadre ede cet emploi?",22159,1583,2,"1=Oui; 2=Non"
"s04b_me_sen2021.dta","s04q39","haven_labelled","4.39. Quel est la catégorie socioprofessionnel. de [NOM]  dans cet emploi?",22159,5,10,"1=Cadre supérieur; 2=Cadre moyen/agent de maîtrise; 3=Ouvrier ou employé qualifié; 4=Ouvrier ou employé non qualifié; 5=Manœuvre, aide ménagère; 6=Stagiaire ou Apprenti rénuméré; 7=Stagiaire ou Apprenti non rénuméré; 8=Travailleur Familial contribuant pour une entreprise familial; 9=Travailleur pour compte propre; 10=Patron"
"s04b_me_sen2021.dta","s04q39a","haven_labelled","4.39a. L’entreprise tient-elle une comptabilité formelle ?",22159,11791,2,"1=Oui; 2=Non"
"s04b_me_sen2021.dta","s04q39b","haven_labelled","4.39b. L’entreprise a numéro de contribuable/Ifidentification fisacle?",22159,11791,2,"1=Oui; 2=Non"
"s04b_me_sen2021.dta","s04q40","haven_labelled","4.40.  [NOM]  bénéficie-t-elle/il de congés de maternité/paternité ?",22159,16701,2,"1=Oui; 2=Non"
"s04b_me_sen2021.dta","s04q41","numeric","4.41. Quel est le nombre de jrs de congé de maternité/paternité réglementaire?",22159,21911,28,NA
"s04b_me_sen2021.dta","s04q42","haven_labelled","4.42.  [NOM]  a-t-il un bulletin de salaire?",22159,16701,2,"1=Oui; 2=Non"
"s04b_me_sen2021.dta","s04q43","numeric","4.43.  Salair d [NOM] pr cet emploi (pr la période d tps considérée)?",22159,18379,286,NA
"s04b_me_sen2021.dta","s04q43_unite","haven_labelled"," 4.43_Unite. Unité de temps",22159,18379,4,"1=semaine; 2=mois; 3=trimestre; 4=an"
"s04b_me_sen2021.dta","s04q44","haven_labelled","4.44.  [NOM]  bénéficie-t-il de primes dans le cadre de cet emploi?",22159,16701,2,"1=Oui; 2=Non"
"s04b_me_sen2021.dta","s04q45","numeric","4.45. A cmbien évaluez-vous les primes (uniqment ceux non inclus ds l salair)?",22159,21726,82,NA
"s04b_me_sen2021.dta","s04q45_unite","haven_labelled","4.45_unite. Unité de temps",22159,21887,4,"1=semaine; 2=mois; 3=trimestre; 4=an"
"s04b_me_sen2021.dta","s04q46","haven_labelled","4.46.[NOM]  bénéficie-t-il d'autres avantages quelcon (indemnités, transp, etc)",22159,16701,2,"1=Oui; 2=Non"
"s04b_me_sen2021.dta","s04q47","numeric","4.47.Combien évaluez-vous ces avantages (uniquement hors salaire)?",22159,21749,76,NA
"s04b_me_sen2021.dta","s04q47_unite","haven_labelled","4.47_unité. Unité de temps",22159,21897,4,"1=semaine; 2=mois; 3=trimestre; 4=an"
"s04b_me_sen2021.dta","s04q48","haven_labelled","4.48.  [NOM]  reçoit-t-il de la nourriture dans le cadre de cet emploi?",22159,16702,2,"1=Oui; 2=Non"
"s04b_me_sen2021.dta","s04q49","numeric","4.49. A combien évaluez-vous cette nourriture?",22159,21380,101,NA
"s04b_me_sen2021.dta","s04q49_unite","haven_labelled","4.49_unite. Unité de temps",22159,21601,4,"1=semaine; 2=mois; 3=trimestre; 4=an"
"s04b_me_sen2021.dta","s04q49_controle__0","numeric","4.49. Personne 1",22159,21380,33,NA
"s04b_me_sen2021.dta","s04q49_controle__1","numeric","4.49. Personne 2",22159,22125,13,NA
"s04b_me_sen2021.dta","s04q49a","haven_labelled","4.49a. [NOM]  exerçait un emploi rémunéré avant l'avènem. du COVID-1 (03/2019)?",22159,1583,2,"1=Oui; 2=Non"
"s04b_me_sen2021.dta","s04q49b","haven_labelled","4.49b. [NOM]  a ey à perdre son emploi pendant la période qu'a duré la COVID-19?",22159,18384,2,"1=Oui; 2=Non"
"s04b_me_sen2021.dta","s04q49c_1","numeric","4.49c_1.Combien de temps [NOM]  est resté sans trav. pendant Covid-19?",22159,21756,24,NA
"s04b_me_sen2021.dta","s04q49c_2","haven_labelled","4.49c_2. Unité de temps",22159,21756,2,"1=UNE SEMAINE; 2=mois"
"s04b_me_sen2021.dta","s04q49d","haven_labelled","4.49d.[NOM]  a fait face à réduct. du temps dans emploi princip. durant COVID?",22159,18384,2,"1=Oui; 2=Non"
"s04b_me_sen2021.dta","s04q49e","haven_labelled","4.49e. Comment le temps consacré à cet emploi a t-il été affecté?",22159,20404,2,"1=Moins d'heures par jour ou moins de jours par mois; 2=Supendu pendant quelques semaines ou mois"
"s04b_me_sen2021.dta","s04q49f_1","numeric","4.49f. Combien de temps cette situation a t-elle duré?",22159,20404,21,NA
"s04b_me_sen2021.dta","s04q49f_2","haven_labelled","4.49f_2. Unité de temps",22159,20404,2,"1=UNE SEMAINE; 2=mois"
"s04b_me_sen2021.dta","s04q49h","haven_labelled","4.49h.[NOM] a eu  une réduc. Salaire/bénéfic/avant. empl. Princi. pendant COVID?",22159,18384,2,"1=Oui; 2=Non"
"s04b_me_sen2021.dta","s04q49i","haven_labelled","4.49i.Comment salair/bénéfic/avantag de emp. de [NOM] a été affecté par COVID?",22159,20691,2,"1=Dimunition de Salaire, bénéfices et/ou avantages liés à cet emploi; 2=Salaire, bénéfices et/ou avantages liés à cet emploi plus irrégulier"
"s04b_me_sen2021.dta","s04q49j_1","numeric","4.49j. Combien de temps cette situation a t-elle duré?",22159,20692,22,NA
"s04b_me_sen2021.dta","s04q49j_2","haven_labelled","4.49j_2. Unité de temps",22159,20691,2,"1=UNE SEMAINE; 2=mois"
"s04b_me_sen2021.dta","s04q50","haven_labelled","4.50. En + d son empl princ, [NOM] exercé 1 empl sec pdt lé 12 dern. Mois?",22159,1472,2,"1=Oui; 2=Non"
"s04b_me_sen2021.dta","s04q50a","haven_labelled","4.50a.[NOM] est prêt à faire un travail suppl. dans les 4 proch. semaine?",22159,5471,2,"1=Oui; 2=Non"
"s04b_me_sen2021.dta","s04q50b","haven_labelled","4.50b.[NOM] a emp. sec qil exerce hab. mais n'a pas fè les 12 drs mois pr COVID?",22159,5471,2,"1=Oui; 2=Non"
"s04c_me_sen2021.dta","grappe","numeric","grappe",4625,0,573,NA
"s04c_me_sen2021.dta","menage","numeric","Identifiant du ménage",4625,0,19,NA
"s04c_me_sen2021.dta","vague","numeric","Vague",4625,0,2,NA
"s04c_me_sen2021.dta","membres__id","numeric","1.00. Qui est le répondant de cette section?",4625,0,45,NA
"s04c_me_sen2021.dta","s04q50","haven_labelled","4.50. En + d son empl princ, [NOM] exercé 1 empl sec pdt lé 12 dern. Mois?",4625,0,1,"1=Oui; 2=Non"
"s04c_me_sen2021.dta","s04q51b","haven_labelled","4.51b. Code de l'emploi / profession Groupe 1",4625,0,11,"1=MEMBRES DE L'EXECUTIF ET DU CORPS LEGISLATIF, CADRES SUPERIEURS DE L'ADMINISTRATION PUBLIQUE, DIRIGEANTS ET CADRES SUPERIEUR D'ENTREPRISE; 2=PROFESSIONS INTELLECTUELLES ET SCIENTIFIQUE; 3=PROFESSIONS INTERMEDIAIRES; 4=EMPLOYE DE TYPE ADMINISTRATIF - CADRES SUBALTERNES DE L'ADMINISTRATION; 5=PERSONNEL DES SERVICES ET VENDEURS DE MAGASIN ET DE MARCHE; 6=AGRICULTEURS ET OUVRIERS QUALIFIES DE L'AGRICULTURE ET LA PECHE; 7=ARTISANS ET OUVRIERS DES METIERS DE TYPE ARTISANAL; 8=CONDUCTEUR D'INSTALLATIONS ET DE MACHINESET OUVRIERS DE L'ASSEMBLAGE; 9=OUVRIERS ET EMPLOYES NON QUALIFIES; 10=ARMEE ET SECURITE; 11=AUTRES METIERS ET PROFESSIONS; 12=SANS PROFESSION ET PROFESSION NON PRECISEE"
"s04c_me_sen2021.dta","s04q51c","haven_labelled","4.51c. SOUS-GROUPE 2",4625,0,16,"1=MEMBRES DE L'EXECUTIF ET DU CORPS LEGISLATIF; 2=CADRES SUPERIEURS DE L'ADMINISTRATION PUBLIQUE; 3=DIRIGEANTS ET CADRES SUPERIEUR D'ENTREPRISE; 4=Spécialistes des sciences physiques, mathématiques et techniques; 5=Spécialistes des sciences de la vie et de la santé; 6=Spécialistes de l'enseignement; 7=AUTRES SPECIALISTES DES PROFESSIONS INTELLECTUELLES ET SCIENTIFIQUES; 8=PROFESSIONS INTERMEDIAIRES - CADRE SUPERIEURS; 9=PROFESSIONS INTERMEDIAIRES - CADRES MOYENS; 10=Personnel des services; 11=Vendeur de magasin et de marché; 12=EMPLOYE DE TYPE ADMINISTRATIF - CADRES SUBALTERNES DE L'ADMINISTRATION; 13=AGRICULTEURS ET OUVRIERS QUALIFIES DE L'AGRICULTURE ET LA PECHE; 14=ARTISANS ET OUVRIERS DES METIERS DE TYPE ARTISANAL; 15=CONDUCTEUR D'INSTALLATIONS ET DE MACHINESET OUVRIERS DE L'ASSEMBLAGE; 16=OUVRIERS ET EMPLOYES NON QUALIFIES; 17=ARMEE ET SECURITE; 18=AUTRES METIERS ET PROFESSIONS; 19=SANS PROFESSION ET PROFESSION NON PRECISEE"
"s04c_me_sen2021.dta","s04q51d","haven_labelled","4.51d. SOUS-GROUPE 3",4625,1715,105,"[553 modalites]"
"s04c_me_sen2021.dta","s04q51dbis","character","4.51dbis. SOUS-GROUP 3 - Autre",4625,0,2,NA
"s04c_me_sen2021.dta","s04q52b","haven_labelled","4.52b. Code de la branche d'activité",4625,0,18,"1=Agriculture, pêche, foresterie; 2=Activités extractives; 3=Activités de fabrication; 4=Eau, électricité, gaz; 5=Construction; 6=Commerce de gros, détail et réparation de vehicules et d'autres moyens de locomotion; 7=Hotel et restauration; 8=Transport, activités des auxilliaires de transport et communication; 9=Activités financières; 10=Immobilier, locations et services aux entreprises; 11=Activités d'administration publique; 12=Éducation; 13=Activités de santé et d'action sociale; 14=Assainissement, voirie et gestion des déchets; 15=Activités associatives; 16=Activités récréatives, culturelles et sportives; 17=Activités de services personnels; 18=Activités des ménages en tant qu'employeurs de personnel domestique; 19=Activités des organisations extraterritoriales"
"s04c_me_sen2021.dta","s04q52c","haven_labelled","4.52c. CODE DE BRANCHE D'ACTIVITÉ",4625,0,45,"[61 modalites]"
"s04c_me_sen2021.dta","s04q52d","haven_labelled","4.52d. CODE D'ACTIVITÉ",4625,1957,109,"[196 modalites]"
"s04c_me_sen2021.dta","s04q52dbis","character",NA,4625,0,2,NA
"s04c_me_sen2021.dta","s04q53","haven_labelled","4.53. Quel est le principal employeur de [NOM]  dans cet emploi?",4625,0,6,"1=Etat/Collectivités locales; 2=Entreprise publique/ parapublique; 3=Entreprise privée; 4=Entreprise associative; 5=Ménage comme employeur de personnel domestique; 6=Organisme international. /Ambassade"
"s04c_me_sen2021.dta","s04q54","numeric","4.54. Combien de mois [NOM]  a-t-il exercé cet emploi au cours des 12 derns mois",4625,1958,13,NA
"s04c_me_sen2021.dta","s04q55","numeric","4.55. Combien de jours par mois [NOM]  consacre-t-il habituellement à cet emploi",4625,1958,29,NA
"s04c_me_sen2021.dta","s04q56","numeric","4.56.Combien d'heures par jour [NOM]  consacre-t-il habituellement à cet emploi",4625,1958,12,NA
